username,movie_slug,rating
jay,buried,2.5
jay,four-lions,4.0
jay,tucker-and-dale-vs-evil,3.5
jay,tooth-fairy-2010,1.0
jay,avatar,3.0
jay,the-twilight-saga-new-moon,1.5
jay,a-christmas-carol-2009,2.5
jay,saw-vi,3.5
jay,the-descent-part-2,2.0
jay,fantastic-mr-fox,5.0
jay,jennifers-body,3.5
jay,sorority-row,2.0
jay,the-final-destination,1.5
jay,halloween-ii,2.0
jay,summer-wars,3.0
jay,the-collector-2009,2.0
jay,harry-potter-and-the-half-blood-prince,3.0
jay,exam,1.5
jay,the-proposal-2009,2.0
jay,terminator-salvation,1.5
jay,inglourious-basterds,4.5
jay,dogtooth,4.0
jay,antichrist,3.5
jay,fish-tank,4.0
jay,thirst-2009,3.5
jay,x-men-origins-wolverine,1.0
jay,hannah-montana-the-movie,3.0
jay,i-love-you-man,2.5
jay,monsters-vs-aliens,2.0
jay,drag-me-to-hell,3.0
jay,the-last-house-on-the-left-2009,1.5
jay,17-again,2.5
jay,friday-the-13th-2009,2.0
jay,the-uninvited-2009,2.0
jay,moon,4.0
jay,in-the-loop,4.0
jay,the-killing-room,1.5
jay,the-curious-case-of-benjamin-button,3.0
jay,twilight-2008,2.0
jay,splinter-2008,1.0
jay,vacancy-2-the-first-cut,1.0
jay,saw-v,1.5
jay,bronson,4.0
jay,high-school-musical-3-senior-year,3.0
jay,quarantine,1.5
jay,wild-child,3.0
jay,step-brothers,2.5
jay,angus-thongs-and-perfect-snogging,2.0
jay,the-dark-knight,4.5
jay,mamma-mia,3.0
jay,camp-rock,2.0
jay,the-incredible-hulk,2.5
jay,the-happening,1.0
jay,the-strangers,1.0
jay,martyrs,5.0
jay,sex-and-the-city,2.5
jay,iron-man-2008,3.5
jay,the-ruins,2.0
jay,let-the-right-one-in,5.0
jay,in-bruges,3.5
jay,cloverfield,2.0
jay,sweeney-todd-the-demon-barber-of-fleet-street-2007,3.5
jay,the-mist,4.0
jay,enchanted,3.0
jay,fred-claus,2.5
jay,saw-iv,2.0
jay,funny-games-2007,3.5
jay,american-gangster,4.0
jay,fermats-room,3.0
jay,there-will-be-blood,5.0
jay,paranormal-activity,1.0
jay,the-darjeeling-limited,4.0
jay,juno,3.5
jay,halloween,2.5
jay,rec,3.5
jay,wrong-turn-2-dead-end,3.0
jay,high-school-musical-2,4.0
jay,hot-rod,3.5
jay,hairspray-2007,3.5
jay,ratatouille,4.0
jay,fantastic-four-rise-of-the-silver-surfer,1.0
jay,hostel-part-ii,2.0
jay,oceans-thirteen,3.0
jay,inside-2007,3.5
jay,death-proof,3.5
jay,no-country-for-old-men,3.5
jay,pirates-of-the-caribbean-at-worlds-end,2.0
jay,wz,1.5
jay,shrek-the-third,3.0
jay,28-weeks-later,3.0
jay,mr-beans-holiday,2.5
jay,superbad,3.0
jay,dead-silence,1.5
jay,zodiac,3.5
jay,atonement,3.5
jay,hot-fuzz,4.0
jay,smiley-face,4.0
jay,the-hitcher-2007,1.5
jay,jump-in,1.0
jay,night-at-the-museum,3.0
jay,the-holiday,3.5
jay,deck-the-halls,2.0
jay,casino-royale-2006,4.0
jay,saw-iii,2.5
jay,flushed-away,3.5
jay,the-prestige,4.0
jay,the-departed,4.0
jay,jackass-number-two,3.0
jay,children-of-men,4.5
jay,the-wicker-man-2006,2.0
jay,borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan,3.5
jay,the-devil-wears-prada,4.0
jay,the-fast-and-the-furious-tokyo-drift,2.5
jay,x-men-the-last-stand,1.0
jay,over-the-hedge,2.0
jay,shes-the-man,3.0
jay,the-hills-have-eyes-2006,2.0
jay,final-destination-3,2.5
jay,little-miss-sunshine,4.0
jay,high-school-musical,3.0
jay,the-family-stone,2.5
jay,memoirs-of-a-geisha,3.5
jay,saw-ii,3.0
jay,hostel,2.5
jay,pride-prejudice,4.0
jay,hellraiser-hellworld,1.0
jay,wallace-gromit-the-curse-of-the-were-rabbit,2.5
jay,brokeback-mountain,4.0
jay,lenny-the-wonder-dog,0.5
jay,the-devils-rejects,4.0
jay,charlie-and-the-chocolate-factory,3.0
jay,the-adventures-of-sharkboy-and-lavagirl,1.5
jay,batman-begins,3.0
jay,star-wars-episode-iii-revenge-of-the-sith,2.0
jay,house-of-wax-2005,2.0
jay,the-descent,4.0
jay,wolf-creek,1.5
jay,oceans-twelve,3.0
jay,the-spongebob-squarepants-movie,4.0
jay,the-polar-express,2.0
jay,layer-cake,3.5
jay,hotel-rwanda,3.5
jay,shark-tale,2.5
jay,birth-2004,4.0
jay,avp-alien-vs-predator,3.0
jay,the-princess-diaries-2-royal-engagement,2.5
jay,the-village,1.5
jay,catwoman,1.0
jay,a-cinderella-story,1.5
jay,spider-man-2,4.5
jay,white-chicks,3.0
jay,calvaire,3.5
jay,shrek-2,3.5
jay,the-football-factory,2.5
jay,shaun-of-the-dead,4.0
jay,scooby-doo-2-monsters-unleashed,1.5
jay,dawn-of-the-dead-2004,2.5
jay,eternal-sunshine-of-the-spotless-mind,4.0
jay,starsky-hutch,3.0
jay,saw,4.5
jay,the-lord-of-the-rings-the-return-of-the-king,5.0
jay,oldboy,5.0
jay,the-cat-in-the-hat-2003,1.0
jay,elf,2.5
jay,love-actually,3.5
jay,lost-in-translation,4.0
jay,freddy-vs-jason,3.0
jay,seabiscuit,3.0
jay,legally-blonde-2-red-white-blonde,2.5
jay,the-room,1.0
jay,charlies-angels-full-throttle,2.0
jay,wrong-turn,2.0
jay,dogville,4.0
jay,x2,2.5
jay,memories-of-murder,4.0
jay,house-of-1000-corpses,3.0
jay,daredevil,1.5
jay,final-destination-2,2.5
jay,the-hours,4.0
jay,the-lord-of-the-rings-the-two-towers,4.0
jay,catch-me-if-you-can-2002,4.0
jay,chicago,4.0
jay,gangs-of-new-york-2002,3.5
jay,adaptation,4.0
jay,jackass-the-movie,3.0
jay,28-days-later,4.0
jay,red-dragon,3.0
jay,cabin-fever,3.0
jay,swimfan,3.0
jay,austin-powers-in-goldmember,1.5
jay,the-cat-returns,3.5
jay,morvern-callar,4.0
jay,punch-drunk-love,4.0
jay,city-of-god,4.0
jay,star-wars-episode-ii-attack-of-the-clones,1.5
jay,spider-man,4.0
jay,bend-it-like-beckham,3.0
jay,the-lord-of-the-rings-the-fellowship-of-the-ring,4.5
jay,oceans-eleven-2001,4.0
jay,harry-potter-and-the-philosophers-stone,3.0
jay,zoolander,3.5
jay,ichi-the-killer,4.0
jay,the-princess-diaries,3.5
jay,the-others,3.5
jay,jason-x,0.5
jay,spirited-away,4.5
jay,y-tu-mama-tambien,4.5
jay,mulholland-drive,4.5
jay,shrek,3.5
jay,moulin-rouge-2001,4.0
jay,amelie,3.5
jay,bridget-joness-diary,3.0
jay,battle-royale,4.5
jay,what-women-want,1.0
jay,the-emperors-new-groove,3.5
jay,how-the-grinch-stole-christmas-2000,3.5
jay,charlies-angels,2.5
jay,hellraiser-inferno,2.0
jay,sexy-beast,3.5
jay,best-in-show,3.5
jay,memento,4.0
jay,snatch,3.5
jay,hollow-man,3.0
jay,x-men,2.5
jay,chicken-run,3.0
jay,in-the-mood-for-love,4.5
jay,requiem-for-a-dream,3.0
jay,gladiator-2000,3.5
jay,final-destination,3.5
jay,cut,2.0
jay,barking-dogs-never-bite,4.0
jay,scream-3,2.5
jay,american-psycho,4.0
jay,the-green-mile,4.0
jay,bringing-out-the-dead,3.0
jay,audition,4.0
jay,but-im-a-cheerleader,4.0
jay,fight-club,4.0
jay,beau-travail,4.0
jay,deep-blue-sea,2.5
jay,eyes-wide-shut,4.5
jay,austin-powers-the-spy-who-shagged-me,3.0
jay,the-virgin-suicides,3.5
jay,star-wars-episode-i-the-phantom-menace,1.0
jay,10-things-i-hate-about-you,3.5
jay,the-matrix,5.0
jay,cruel-intentions,4.0
jay,shes-all-that,2.5
jay,youve-got-mail,3.0
jay,bride-of-chucky,3.0
jay,armageddon,3.5
jay,the-truman-show,4.0
jay,happiness,4.0
jay,deep-impact,3.0
jay,the-big-lebowski,3.5
jay,spice-world,4.0
jay,scream-2,3.5
jay,good-will-hunting,4.0
jay,starship-troopers,4.5
jay,titanic-1997,4.5
jay,boogie-nights,4.5
jay,cube,3.0
jay,event-horizon,2.5
jay,princess-mononoke,4.0
jay,face-off,4.0
jay,speed-2-cruise-control,1.5
jay,batman-robin,2.5
jay,con-air,3.0
jay,funny-games,4.0
jay,austin-powers-international-man-of-mystery,3.5
jay,romy-and-micheles-high-school-reunion,4.0
jay,scream,4.0
jay,jingle-all-the-way,3.0
jay,romeo-juliet-1996,3.5
jay,bound,4.0
jay,the-rock,3.0
jay,mission-impossible,3.0
jay,crash,4.0
jay,twister,3.5
jay,the-craft,3.0
jay,james-and-the-giant-peach,3.0
jay,fargo,3.5
jay,trainspotting,4.0
jay,from-dusk-till-dawn,3.5
jay,twelve-monkeys,3.0
jay,heat-1995,4.0
jay,casino,4.0
jay,forgotten-silver,3.5
jay,halloween-the-curse-of-michael-myers,1.5
jay,showgirls,3.5
jay,se7en,5.0
jay,the-net,2.5
jay,clueless,4.0
jay,la-haine,4.0
jay,to-die-for,3.5
jay,billy-madison,2.5
jay,safe,3.5
jay,before-sunrise,4.5
jay,little-women-1994,3.5
jay,the-santa-clause,3.0
jay,the-puppet-masters,1.0
jay,the-shawshank-redemption,4.0
jay,natural-born-killers,3.5
jay,the-mask-1994,3.0
jay,chungking-express,4.0
jay,true-lies,3.0
jay,speed,3.5
jay,pulp-fiction,4.0
jay,the-adventures-of-priscilla-queen-of-the-desert,4.0
jay,serial-mom,4.0
jay,death-wish-v-the-face-of-death,1.5
jay,mrs-doubtfire,3.0
jay,the-remains-of-the-day,4.0
jay,the-nightmare-before-christmas,4.0
jay,hocus-pocus,3.5
jay,jurassic-park,4.5
jay,dazed-and-confused,4.0
jay,cliffhanger,4.0
jay,the-piano,3.5
jay,falling-down,3.5
jay,leprechaun,2.5
jay,scent-of-a-woman,3.0
jay,the-muppet-christmas-carol,3.5
jay,home-alone-2-lost-in-new-york,3.0
jay,candyman,4.0
jay,death-becomes-her,4.0
jay,alien-3,2.0
jay,strictly-ballroom,3.0
jay,basic-instinct,4.0
jay,reservoir-dogs,4.0
jay,samurai-cop,1.5
jay,the-addams-family,3.5
jay,cape-fear-1991,3.5
jay,point-break,4.0
jay,terminator-2-judgment-day,5.0
jay,thelma-louise,4.0
jay,boyz-n-the-hood,4.0
jay,hearts-of-darkness-a-filmmakers-apocalypse,4.0
jay,my-own-private-idaho,4.0
jay,the-silence-of-the-lambs,4.5
jay,kindergarten-cop,2.0
jay,misery,4.0
jay,predator-2,2.5
jay,it-1990,2.5
jay,home-alone,4.0
jay,goodfellas,4.5
jay,total-recall,4.0
jay,tremors,3.5
jay,elves,1.0
jay,kikis-delivery-service,4.0
jay,friday-the-13th-part-viii-jason-takes-manhattan,1.5
jay,when-harry-met-sally,5.0
jay,dead-poets-society,4.0
jay,do-the-right-thing,4.0
jay,pet-sematary,3.0
jay,heathers,4.0
jay,the-naked-gun-from-the-files-of-police-squad,3.5
jay,scrooged,3.5
jay,they-live,4.0
jay,cinema-paradiso,4.0
jay,hellbound-hellraiser-ii,2.5
jay,dead-ringers,4.0
jay,akira,3.5
jay,the-last-temptation-of-christ,3.5
jay,killer-klowns-from-outer-space,3.0
jay,my-neighbor-totoro,4.0
jay,beetlejuice,3.0
jay,moonstruck,3.5
jay,the-running-man,3.0
jay,the-princess-bride,4.0
jay,hellraiser,3.5
jay,robocop-directors-cut,4.0
jay,full-metal-jacket,4.0
jay,death-wish-4-the-crackdown,2.0
jay,withnail-i,4.5
jay,evil-dead-ii,4.5
jay,the-fly-1986,4.0
jay,stand-by-me,3.5
jay,aliens,5.0
jay,clue,4.0
jay,tampopo,4.5
jay,a-nightmare-on-elm-street-part-2-freddys-revenge,3.5
jay,death-wish-3,2.5
jay,re-animator,4.0
jay,commando,2.5
jay,after-hours,4.0
jay,come-and-see,4.5
jay,day-of-the-dead,4.0
jay,return-to-oz,3.0
jay,stop-making-sense,4.0
jay,a-nightmare-on-elm-street,4.0
jay,the-terminator,4.0
jay,gremlins,4.0
jay,ghostbusters,4.0
jay,razorback,2.0
jay,this-is-spinal-tap,3.5
jay,scarface-1983,4.0
jay,return-of-the-jedi,3.5
jay,videodrome,4.0
jay,the-king-of-comedy,4.0
jay,first-blood,3.0
jay,blade-runner,3.0
jay,the-thing,5.0
jay,et-the-extra-terrestrial,4.0
jay,death-wish-ii,1.5
jay,mad-max-2,4.0
jay,the-evil-dead,4.0
jay,an-american-werewolf-in-london,4.0
jay,raiders-of-the-lost-ark,4.5
jay,possession,4.5
jay,friday-the-13th-part-2,2.5
jay,escape-from-new-york,3.5
jay,thief,4.0
jay,the-howling,3.0
jay,scanners,3.0
jay,raging-bull,4.0
jay,the-elephant-man,4.0
jay,the-shining,5.0
jay,the-empire-strikes-back,5.0
jay,friday-the-13th,3.0
jay,all-that-jazz,4.5
jay,kramer-vs-kramer,4.0
jay,the-brood,3.5
jay,alien,5.0
jay,apocalypse-now,4.5
jay,hardcore,3.5
jay,the-warriors,4.0
jay,the-deer-hunter,4.0
jay,days-of-heaven,4.0
jay,piranha,3.5
jay,grease,3.0
jay,jaws-2,2.0
jay,opening-night,4.0
jay,the-hills-have-eyes,3.0
jay,star-wars,4.0
jay,eraserhead,4.5
jay,suspiria,4.0
jay,network,4.0
jay,the-omen,3.5
jay,taxi-driver,4.0
jay,salo-or-the-120-days-of-sodom,3.5
jay,shivers,2.5
jay,dog-day-afternoon,4.5
jay,the-rocky-horror-picture-show,4.0
jay,jaws,4.0
jay,jeanne-dielman-23-quai-du-commerce-1080-bruxelles,4.0
jay,the-amusement-park,3.5
jay,monty-python-and-the-holy-grail,3.5
jay,the-godfather-part-ii,4.5
jay,italianamerican,4.0
jay,death-wish,2.5
jay,the-conversation,4.5
jay,pendas-fen,3.0
jay,the-wicker-man,4.5
jay,serpico,4.0
jay,badlands,3.5
jay,mean-streets,3.0
jay,dont-look-now,4.0
jay,omer-the-tourist-in-star-trek,3.0
jay,pink-flamingos,4.0
jay,the-godfather,4.5
jay,a-clockwork-orange,4.5
jay,the-devils,4.5
jay,they-shoot-horses-dont-they,4.0
jay,women-in-love,4.5
jay,the-swimming-pool,3.0
jay,chitty-chitty-bang-bang,3.5
jay,rosemarys-baby,4.5
jay,boom-1968,3.0
jay,2001-a-space-odyssey,4.5
jay,the-graduate,4.0
jay,persona,4.0
jay,the-birds,4.0
jay,cleo-from-5-to-7,4.0
jay,psycho,4.5
jay,north-by-northwest,4.0
jay,good-morning,4.0
jay,vertigo,4.0
jay,12-angry-men,4.5
jay,a-star-is-born-1954,4.0
jay,rear-window,4.5
jay,a-streetcar-named-desire,4.0
jay,the-red-shoes,4.0
jay,rope,4.0
jay,i-know-where-im-going,4.0
jay,nosferatu,4.0
kurstboy,beetlejuice-beetlejuice,3.5
kurstboy,trap-2024,4.0
kurstboy,twisters,3.5
kurstboy,longlegs,4.0
kurstboy,a-quiet-place-day-one,2.0
kurstboy,maxxxine,2.0
kurstboy,inside-out-2-2024,3.5
kurstboy,boys-go-to-jupiter,4.5
kurstboy,the-substance,4.5
kurstboy,the-balconettes,3.0
kurstboy,rumours-2024,3.5
kurstboy,oh-canada,3.5
kurstboy,christmas-eve-in-millers-point,4.0
kurstboy,kinds-of-kindness,4.5
kurstboy,bird-2024,4.5
kurstboy,megalopolis-2024,3.5
kurstboy,wild-diamond,3.0
kurstboy,simon-of-the-mountain,2.5
kurstboy,the-second-act,2.5
kurstboy,furiosa-a-mad-max-saga,4.0
kurstboy,kingdom-of-the-planet-of-the-apes,3.5
kurstboy,ripley,4.5
kurstboy,challengers,5.0
kurstboy,godzilla-kong-the-new-empire,2.5
kurstboy,my-first-film-2024,3.5
kurstboy,civil-war-2024,3.0
kurstboy,the-fall-guy-2024,3.5
kurstboy,immaculate-2024,3.0
kurstboy,monkey-man,4.0
kurstboy,ren-faire,4.5
kurstboy,spermworld,4.0
kurstboy,drive-away-dolls,3.0
kurstboy,cuckoo-2024,3.0
kurstboy,madame-web,1.0
kurstboy,dune-part-two,5.0
kurstboy,love-lies-bleeding-2024,3.5
kurstboy,between-the-temples,4.5
kurstboy,didi-2024,4.0
kurstboy,ghostlight-2024,3.5
kurstboy,i-saw-the-tv-glow,4.5
kurstboy,mean-girls-2024,1.0
kurstboy,the-boys-in-the-boat,2.5
kurstboy,anyone-but-you,2.0
kurstboy,war-is-over-inspired-by-the-music-of-john-yoko,2.5
kurstboy,wonka,3.0
kurstboy,ronnie-osullivan-the-edge-of-everything,3.5
kurstboy,the-color-purple-2023,3.0
kurstboy,napoleon-2023,4.0
kurstboy,the-curse-2023,5.0
kurstboy,the-iron-claw-2023,3.5
kurstboy,godzilla-minus-one,4.5
kurstboy,the-exorcist-believer,1.0
kurstboy,red-white-and-blue-2023,3.5
kurstboy,poison-2023,4.5
kurstboy,the-rat-catcher-2023,3.5
kurstboy,the-swan-2023,4.0
kurstboy,the-creator-2023,3.5
kurstboy,hell-of-a-summer,3.0
kurstboy,knox-goes-away,1.5
kurstboy,sing-sing-2023,4.0
kurstboy,society-of-the-snow,3.0
kurstboy,mother-couch,3.0
kurstboy,dream-scenario,4.0
kurstboy,one-life-2023,3.0
kurstboy,american-fiction,3.5
kurstboy,woman-of-the-hour,4.0
kurstboy,finestkind,1.5
kurstboy,we-grown-now,4.0
kurstboy,io-capitano,4.0
kurstboy,hit-man-2023,4.0
kurstboy,evil-does-not-exist,4.5
kurstboy,priscilla,4.0
kurstboy,the-beast-2023-1,4.5
kurstboy,the-killer-2023,4.0
kurstboy,maestro-2023,3.5
kurstboy,aggro-dr1ft,4.0
kurstboy,poor-things-2023,5.0
kurstboy,all-of-us-strangers,4.0
kurstboy,the-wonderful-story-of-henry-sugar,4.5
kurstboy,nyad,3.0
kurstboy,the-pigeon-tunnel,3.5
kurstboy,the-bikeriders,3.5
kurstboy,american-symphony,3.5
kurstboy,rustin-2023,2.5
kurstboy,el-conde,3.5
kurstboy,ferrari-2023,3.0
kurstboy,saltburn,2.5
kurstboy,the-holdovers,4.0
kurstboy,the-after-2023-1,1.5
kurstboy,the-boy-and-the-heron,4.5
kurstboy,oppenheimer-2023,5.0
kurstboy,barbie,4.5
kurstboy,mission-impossible-dead-reckoning-part-one,4.0
kurstboy,nimona-2023,3.5
kurstboy,no-hard-feelings-2023,3.0
kurstboy,spider-man-across-the-spider-verse,4.0
kurstboy,elemental-2023,2.5
kurstboy,la-chimera,4.0
kurstboy,perfect-days-2023,4.5
kurstboy,fallen-leaves-2023,5.0
kurstboy,asteroid-city,4.5
kurstboy,anatomy-of-a-fall,4.5
kurstboy,robot-dreams,4.0
kurstboy,killers-of-the-flower-moon,5.0
kurstboy,may-december,5.0
kurstboy,four-daughters-2023,4.0
kurstboy,the-zone-of-interest,5.0
kurstboy,how-to-have-sex,4.0
kurstboy,indiana-jones-and-the-dial-of-destiny,2.5
kurstboy,monster-2023,4.0
kurstboy,the-little-mermaid-2023,2.0
kurstboy,our-uniform,3.0
kurstboy,guardians-of-the-galaxy-vol-3,3.5
kurstboy,beau-is-afraid,4.0
kurstboy,beef-2023,3.5
kurstboy,the-super-mario-bros-movie,2.0
kurstboy,are-you-there-god-its-me-margaret,4.0
kurstboy,air-2023,3.5
kurstboy,problemista,4.0
kurstboy,flamin-hot,1.5
kurstboy,bottoms,4.0
kurstboy,dungeons-dragons-honor-among-thieves,4.0
kurstboy,the-duel-2023,2.5
kurstboy,cocaine-bear,2.5
kurstboy,golda-2023,1.5
kurstboy,the-teachers-lounge-2023,3.5
kurstboy,reality-2023,3.5
kurstboy,blackberry-2023,4.0
kurstboy,80-for-brady,2.5
kurstboy,knock-at-the-cabin,3.5
kurstboy,smoke-sauna-sisterhood,4.0
kurstboy,passages-2023,5.0
kurstboy,landscape-with-invisible-hand,2.5
kurstboy,last-things,4.0
kurstboy,rye-lane,4.0
kurstboy,rotting-in-the-sun,4.0
kurstboy,jamojaya,2.5
kurstboy,the-eternal-memory,4.0
kurstboy,past-lives,4.5
kurstboy,theater-camp-2023,4.5
kurstboy,infinity-pool,4.5
kurstboy,cat-person,3.0
kurstboy,bad-behaviour-2023,2.5
kurstboy,20-days-in-mariupol,3.5
kurstboy,still-a-michael-j-fox-movie,3.5
kurstboy,polite-society,3.0
kurstboy,fancy-dance-2023,3.5
kurstboy,fairyland,3.0
kurstboy,run-rabbit-run-2023,1.5
kurstboy,you-people-2023,1.5
kurstboy,operation-fortune-ruse-de-guerre,1.0
kurstboy,this-place-rules,4.0
kurstboy,a-man-called-otto,2.5
kurstboy,babylon-2022,4.5
kurstboy,puss-in-boots-the-last-wish,3.5
kurstboy,m3gan,3.5
kurstboy,avatar-the-way-of-water,3.5
kurstboy,the-boy-the-mole-the-fox-and-the-horse,1.0
kurstboy,strange-world-2022,2.5
kurstboy,enola-holmes-2,2.5
kurstboy,talk-to-me-2022,4.0
kurstboy,black-panther-wakanda-forever,3.5
kurstboy,guillermo-del-toros-pinocchio,4.0
kurstboy,invincible-2022,3.5
kurstboy,waiting-for-the-light-to-change,5.0
kurstboy,lyle-lyle-crocodile,2.0
kurstboy,hundreds-of-beavers,4.0
kurstboy,amsterdam-2022,1.5
kurstboy,all-quiet-on-the-western-front-2022,4.0
kurstboy,devotion-2022,2.5
kurstboy,sanctuary-2022,3.5
kurstboy,to-kill-a-tiger,3.5
kurstboy,the-menu-2022,3.5
kurstboy,how-to-blow-up-a-pipeline,4.5
kurstboy,the-fabelmans,4.5
kurstboy,glass-onion,4.0
kurstboy,the-woman-king,4.0
kurstboy,susie-searches,3.0
kurstboy,blonde-2022,2.0
kurstboy,bros,4.0
kurstboy,weird-the-al-yankovic-story-2022,3.5
kurstboy,the-inspection,3.0
kurstboy,the-eternal-daughter,4.0
kurstboy,dont-worry-darling,2.0
kurstboy,the-banshees-of-inisherin,5.0
kurstboy,the-whale-2022,3.0
kurstboy,pearl-2022,3.0
kurstboy,the-wonder,3.0
kurstboy,bones-and-all,4.5
kurstboy,all-the-beauty-and-the-bloodshed,4.5
kurstboy,women-talking,4.5
kurstboy,tar-2022,4.5
kurstboy,bobi-wine-the-peoples-president,3.5
kurstboy,white-noise-2022,3.0
kurstboy,knight-of-fortune,4.0
kurstboy,barbarian-2022,4.0
kurstboy,ninety-five-senses,4.0
kurstboy,prey-2022,3.0
kurstboy,skinamarink,3.0
kurstboy,bullet-train,3.0
kurstboy,nope,5.0
kurstboy,minions-the-rise-of-gru,3.0
kurstboy,thor-love-and-thunder,0.5
kurstboy,the-flying-sailor,4.0
kurstboy,the-year-between,3.0
kurstboy,lightyear-2022,2.5
kurstboy,an-ostrich-told-me-the-world-is-fake-and-i-think-i-believe-it,3.0
kurstboy,hustle-2022,3.0
kurstboy,fire-island-2022,3.5
kurstboy,showing-up-2022,4.5
kurstboy,close-2022,4.0
kurstboy,broker-2022,4.5
kurstboy,elvis-2022,4.0
kurstboy,ice-merchants,4.5
kurstboy,funny-pages,4.5
kurstboy,decision-to-leave,5.0
kurstboy,jurassic-world-dominion,1.0
kurstboy,crimes-of-the-future-2022,4.0
kurstboy,aftersun,5.0
kurstboy,triangle-of-sadness,4.5
kurstboy,one-fine-morning-2022,3.5
kurstboy,three-thousand-years-of-longing,4.0
kurstboy,chip-n-dale-rescue-rangers,3.0
kurstboy,men-2022,2.5
kurstboy,eo,4.0
kurstboy,armageddon-time,4.0
kurstboy,top-gun-maverick,4.5
kurstboy,letter-to-a-pig,3.5
kurstboy,split-ends-2022,5.0
kurstboy,pachyderm,3.0
kurstboy,jerrod-carmichael-rothaniel,4.5
kurstboy,the-northman,4.5
kurstboy,rrr,4.5
kurstboy,my-year-of-dicks,3.5
kurstboy,ambulance-2022,3.5
kurstboy,bodies-bodies-bodies,4.0
kurstboy,x-2022,3.5
kurstboy,the-unbearable-weight-of-massive-talent,1.5
kurstboy,everything-everywhere-all-at-once,4.0
kurstboy,the-batman,4.5
kurstboy,turning-red,4.0
kurstboy,alcarras,3.0
kurstboy,jeen-yuhs-a-kanye-trilogy,4.5
kurstboy,jackass-forever,4.0
kurstboy,cha-cha-real-smooth,3.5
kurstboy,we-met-in-virtual-reality,4.0
kurstboy,fire-of-love-2022,4.0
kurstboy,the-house-2022-1,3.5
kurstboy,the-matrix-resurrections,4.0
kurstboy,spider-man-no-way-home,2.0
kurstboy,dont-look-up-2021,2.0
kurstboy,nightmare-alley-2021,4.5
kurstboy,west-side-story-2021,4.5
kurstboy,licorice-pizza,4.0
kurstboy,tick-tick-boom-2021,4.0
kurstboy,house-of-gucci,3.5
kurstboy,finch,3.5
kurstboy,encanto,3.0
kurstboy,the-tragedy-of-macbeth,3.5
kurstboy,cry-macho,2.0
kurstboy,venom-let-there-be-carnage,2.5
kurstboy,the-last-duel-2021,3.5
kurstboy,last-night-in-soho,2.0
kurstboy,marcel-the-shell-with-shoes-on-2021,4.5
kurstboy,julia-2021,3.5
kurstboy,the-lost-daughter-2021,3.5
kurstboy,spencer-2021,4.5
kurstboy,dune-2021,4.5
kurstboy,belfast,1.5
kurstboy,the-rescue-2021,3.5
kurstboy,the-power-of-the-dog,5.0
kurstboy,king-richard,3.0
kurstboy,cmon-cmon,4.0
kurstboy,the-card-counter,3.0
kurstboy,parallel-mothers,4.5
kurstboy,malignant-2021,3.5
kurstboy,hes-all-that,0.5
kurstboy,zahori,3.0
kurstboy,mad-god,5.0
kurstboy,free-guy,2.0
kurstboy,the-green-knight,4.5
kurstboy,the-suicide-squad,2.0
kurstboy,old-2021,3.5
kurstboy,vortex-2021,4.5
kurstboy,memoria-2021,4.5
kurstboy,in-front-of-your-face,3.5
kurstboy,red-rocket-2021,5.0
kurstboy,titane,5.0
kurstboy,pig-2021,4.0
kurstboy,neptune-frost,4.0
kurstboy,the-french-dispatch,5.0
kurstboy,drive-my-car,4.5
kurstboy,hit-the-road-2021,4.5
kurstboy,benedetta,4.0
kurstboy,great-freedom,4.5
kurstboy,after-yang,4.0
kurstboy,the-worst-person-in-the-world,4.5
kurstboy,space-jam-a-new-legacy,1.0
kurstboy,annette,4.0
kurstboy,the-boss-baby-family-business,1.5
kurstboy,no-sudden-move,3.5
kurstboy,luca-2021,4.0
kurstboy,roadrunner-a-film-about-anthony-bourdain,4.0
kurstboy,in-the-heights,2.5
kurstboy,cruella,2.0
kurstboy,the-woman-in-the-window-2021,1.5
kurstboy,army-of-the-dead-2021,2.5
kurstboy,mortal-kombat-2021,1.5
kurstboy,bad-trip-2021,4.0
kurstboy,godzilla-vs-kong,2.5
kurstboy,the-scary-of-sixty-first,2.0
kurstboy,petite-maman,5.0
kurstboy,barb-star-go-to-vista-del-mar,4.0
kurstboy,tom-jerry-2021,1.0
kurstboy,the-alpinist,1.5
kurstboy,judas-and-the-black-messiah,4.5
kurstboy,were-all-going-to-the-worlds-fair,4.5
kurstboy,pleasure-2021,4.0
kurstboy,the-sparks-brothers,3.5
kurstboy,el-planeta,4.5
kurstboy,passing-2021,3.5
kurstboy,superior-2021,2.5
kurstboy,coda-2021,3.5
kurstboy,malcolm-marie,2.0
kurstboy,flee-2021,4.5
kurstboy,summer-of-soul-or-when-the-revolution-could-not-be-televised,4.0
kurstboy,censor-2021,3.5
kurstboy,bobo-the-monkey,4.0
kurstboy,let-them-all-talk,3.5
kurstboy,lovers-rock-2020,4.5
kurstboy,ma-raineys-black-bottom,3.5
kurstboy,happiest-season,3.0
kurstboy,mank,3.0
kurstboy,the-queens-gambit,3.5
kurstboy,borat-subsequent-moviefilm,3.5
kurstboy,earwig-and-the-witch,1.0
kurstboy,totally-under-control,3.5
kurstboy,soul-2020,4.5
kurstboy,the-wolf-of-snow-hollow,3.5
kurstboy,hubie-halloween,3.0
