username,movie_slug,rating
elihayes,sicario-day-of-the-soldado,2.0
elihayes,keep-an-eye-out,4.0
elihayes,1x7,4.5
elihayes,ant-man-and-the-wasp,3.5
elihayes,possum,4.0
elihayes,chained-for-life-2018,4.0
elihayes,teen-titans-go-to-the-movies,3.5
elihayes,nightmare-cinema,3.5
elihayes,freaks-of-nurture,2.5
elihayes,make-me-up,4.0
elihayes,dulce,3.0
elihayes,big-toast,3.0
elihayes,hannah-gadsby-nanette,4.5
elihayes,the-forgotten-colours-of-dreams,4.5
elihayes,drum-wave,3.5
elihayes,sister-2018-1,2.5
elihayes,pacific-angels,4.5
elihayes,superfly,4.0
elihayes,luz-interna,4.5
elihayes,the-great-satan,4.5
elihayes,my-teacher-my-obsession,1.5
elihayes,colorbirds,2.5
elihayes,the-pig-on-the-hill,2.0
elihayes,craigs-pathetic-freakout,4.5
elihayes,between-the-shadows,3.5
elihayes,lovelost,2.5
elihayes,cadavre-exquis,4.5
elihayes,after-the-facts,3.5
elihayes,90-seconds-in-north-korea,4.5
elihayes,boy-transcoded-from-phosphene,4.5
elihayes,vision,4.0
elihayes,american-woman,4.0
elihayes,howl-of-a-gypsy-sunflower,4.5
elihayes,the-wishing-forest,1.0
elihayes,monde,1.5
elihayes,the-melody-of-decomposition,4.0
elihayes,an-act-of-love-2018,3.0
elihayes,augur,3.5
elihayes,cyclists-2018,2.5
elihayes,a-fly-in-the-restaurant,3.5
elihayes,animal-behaviour,2.0
elihayes,lindomptable,4.5
elihayes,whispering-pines-10,4.5
elihayes,the-call-2018,4.5
elihayes,best-friends-volume-2,4.0
elihayes,action-point,2.0
elihayes,fatal-pulse-2018,4.0
elihayes,boomerang-2018-1,3.0
elihayes,detainment,2.5
elihayes,tag-2018,3.5
elihayes,niandra,4.5
elihayes,trees-down-here,4.5
elihayes,ibiza-2018,2.5
elihayes,adrift-2018,3.5
elihayes,soft-matter,2.0
elihayes,third-kind,4.5
elihayes,the-fall-2018,5.0
elihayes,lines-of-force-2018,4.5
elihayes,hotel-artemis,3.5
elihayes,the-man-who-killed-don-quixote,4.0
elihayes,girl-2018,2.0
elihayes,all-these-creatures,4.0
elihayes,the-wild-pear-tree,3.5
elihayes,basses,3.5
elihayes,capernaum,1.0
elihayes,the-professor-2018,2.5
elihayes,slender-man,1.5
elihayes,the-orphan-2018,4.0
elihayes,the-night-of-plastic-bags,4.0
elihayes,knife-heart,4.5
elihayes,mirai,3.5
elihayes,the-glass-note,3.0
elihayes,dogman-2018,4.5
elihayes,burning-2018,4.5
elihayes,sofia-2018,4.0
elihayes,la-persistente,4.0
elihayes,exemplary-citizen,4.0
elihayes,hector-malot-the-last-day-of-the-year,4.5
elihayes,a-wedding-day,3.5
elihayes,schacher,3.5
elihayes,raptor-2018,3.0
elihayes,the-tiger-2018,4.0
elihayes,morning-wormhole,4.0
elihayes,carmen-lola,2.5
elihayes,the-summer-of-the-electric-lion,3.0
elihayes,under-the-silver-lake,4.0
elihayes,at-war,3.5
elihayes,long-days-journey-into-night-2018,5.0
elihayes,gotti,1.0
elihayes,face-mask,3.5
elihayes,asako-i-ii,4.5
elihayes,we-the-coyotes,4.0
elihayes,the-house-that-jack-built-2018,5.0
elihayes,blackkklansman,3.0
elihayes,this-magnificent-cake,4.0
elihayes,sink-or-swim-2018,3.5
elihayes,happy-as-lazzaro,4.0
elihayes,shoplifters,4.5
elihayes,climax-2018,5.0
elihayes,cosi-in-terra,4.5
elihayes,the-world-is-yours,3.5
elihayes,3-faces,3.5
elihayes,wizard-from-mutanj,2.5
elihayes,fahrenheit-451-2018,2.5
elihayes,cassandro-the-exotico,3.0
elihayes,the-image-book,5.0
elihayes,ash-is-purest-white,4.5
elihayes,umbra-2018,1.5
elihayes,diamantino-2018,4.0
elihayes,evil-genius,4.5
elihayes,arctic-2018,4.0
elihayes,green-2018,4.0
elihayes,fainting-spells,4.5
elihayes,border-2018,4.0
elihayes,cold-war-2018,4.5
elihayes,life-of-the-party-2018,3.5
elihayes,deadpool-2,4.0
elihayes,solo-a-star-wars-story,3.0
elihayes,donbass,3.0
elihayes,taiwan-night-market,4.0
elihayes,sorry-angel,4.0
elihayes,yomeddine,3.0
elihayes,dead-souls-2018,5.0
elihayes,the-subject,4.0
elihayes,apocalypse-after,4.5
elihayes,westerly-wind,4.5
elihayes,rafiki-2018,3.5
elihayes,sauvage-2018,4.5
elihayes,words-planets,4.0
elihayes,a-walk-through-the-doctor-forest,4.5
elihayes,the-wind-2018,1.5
elihayes,breaking-in-2018,2.0
elihayes,laplaces-witch,2.0
elihayes,creature-companion,2.5
elihayes,the-hymns-of-muscovy,4.0
elihayes,film:465092,4.5
elihayes,topographies-of-a-distant-noise,4.0
elihayes,john-mulaney-kid-gorgeous-at-radio-city,4.5
elihayes,luminous-shadow,3.5
elihayes,amor-avenidas-novas,3.0
elihayes,altiplano-2018,4.5
elihayes,the-debt-collector-2018,3.5
elihayes,obon,4.0
elihayes,avengers-infinity-war,4.5
elihayes,maine,2.5
elihayes,second-best-2018,4.0
elihayes,dirty-computer,4.0
elihayes,braid-2018,4.5
elihayes,diane-2018,4.0
elihayes,jonathan-2018,3.5
elihayes,the-velvet-underground-played-at-my-high-school,4.5
elihayes,the-great-pretender-2018,4.5
elihayes,jellyfish-2018,1.5
elihayes,wanderland-2018,3.0
elihayes,puppet-master-the-littlest-reich,4.0
elihayes,the-saint-bernard-syndicate,3.5
elihayes,wendys-shabbat,4.0
elihayes,back-roads-2019,4.5
elihayes,duck-butter,4.5
elihayes,metatron,2.5
elihayes,in-between-takes,3.5
elihayes,united-skates,3.0
elihayes,super-troopers-2,2.5
elihayes,mies-on-scene-barcelona-in-two-acts,4.0
elihayes,i-feel-pretty,2.0
elihayes,when-she-runs,4.0
elihayes,lobster-dinner,3.5
elihayes,david-bowie-is-dead,4.5
elihayes,when-jeff-tried-to-save-the-world-2018,3.0
elihayes,submerged-2018,4.0
elihayes,barstow-california,3.0
elihayes,mon-amour-2018,4.0
elihayes,la-flor,4.5
elihayes,bambi-eyes,4.5
elihayes,distant-sky,4.5
elihayes,cover-girl-2018,4.5
elihayes,truth-or-dare-2018,1.0
elihayes,rampage-2018,2.5
elihayes,the-guernsey-literary-potato-peel-pie-society,3.5
elihayes,made-in-iowa,2.5
elihayes,fourth-era,4.5
elihayes,vacant,4.5
elihayes,at-hand,4.5
elihayes,pick-ups,2.5
elihayes,the-game-2018-2,4.0
elihayes,bushworld-adventures,4.0
elihayes,continuity-2018,4.5
elihayes,acrimony,1.5
elihayes,blavatskys-exodus,4.5
elihayes,dominion-2018,5.0
elihayes,salarium,3.5
elihayes,dreaming-under-capitalism,5.0
elihayes,life-isnt-beautiful,4.5
elihayes,game-over-man,3.0
elihayes,notes-on-the-capital,5.0
elihayes,permanent-vacation-2018,4.5
elihayes,kiwi-2018,4.5
elihayes,albatre,4.5
elihayes,furlough,1.5
elihayes,josie,2.0
elihayes,chronophobie,4.5
elihayes,vivat-musketeers,1.5
elihayes,good-heart,2.0
elihayes,the-theory-of-sunset,3.0
elihayes,32-rbit,3.0
elihayes,mirrors-2018,4.5
elihayes,6-balloons,2.5
elihayes,thunder-road-2018,5.0
elihayes,family-2018,2.5
elihayes,perfect-2018,4.0
elihayes,caroline-2018,4.0
elihayes,age-out,4.5
elihayes,ready-player-one,2.5
elihayes,a-vigilante,2.5
elihayes,fast-color,4.0
elihayes,the-unicorn,4.5
elihayes,upgrade,4.5
elihayes,peoples-republic-of-desire,4.5
elihayes,blockers,4.0
elihayes,pet-names,4.0
elihayes,krista,4.5
elihayes,octane-2018,4.0
elihayes,after-everything-2018,3.0
elihayes,wobble-palace,4.5
elihayes,stalked-by-a-reality-star,1.0
elihayes,relaxer,4.5
elihayes,support-the-girls,4.5
elihayes,unfriended-dark-web,4.5
elihayes,asian-girls,4.5
elihayes,a-quiet-place-2018,4.5
elihayes,milk-2018,4.5
elihayes,the-strangers-prey-at-night,4.5
elihayes,deep-blue-sea-2,1.5
elihayes,tomb-raider,3.5
elihayes,repression-2018,4.5
elihayes,the-5th-annual-live-on-cinema-oscar-special,4.5
elihayes,contrapunctus-xiv,4.5
elihayes,death-wish-2018,3.5
elihayes,devious-nanny,1.0
elihayes,100-eur,3.0
elihayes,black-mother,4.0
elihayes,the-hurricane-heist,3.5
elihayes,videotape-2018,4.0
elihayes,days-of-madness,3.0
elihayes,phantom-islands,4.5
elihayes,we-will-buy-your-dreams,4.0
elihayes,the-rare-event,3.0
elihayes,fest,3.5
elihayes,land-of-doom-2018,3.0
elihayes,kryptonite-2018,4.0
elihayes,mug,2.5
elihayes,after-life-2018,3.0
elihayes,mute-2018,4.0
elihayes,touch-me-not-2018,2.5
elihayes,march-fool,3.5
elihayes,every-day-2018,3.5
elihayes,adam-2018,5.0
elihayes,living-room-coffin,2.0
elihayes,the-wolf-house,4.5
elihayes,the-rub-2018,3.0
elihayes,unsane,4.5
elihayes,the-tree-2018,4.5
elihayes,the-pillar-of-salt,4.0
elihayes,russa,3.0
elihayes,e-2018,4.0
elihayes,notes-on-an-appearance,4.0
elihayes,george-the-story-of-george-maciunas-and-fluxus,4.0
elihayes,nature-2018,4.5
elihayes,penguin-2018,2.0
elihayes,accidence,4.5
elihayes,clemences-afternoon,2.5
elihayes,luz-2019-2,4.5
elihayes,carolee-barbara-and-gunvor,4.0
elihayes,season-of-the-devil,4.5
elihayes,loss-2018,4.5
elihayes,utoya-july-22,4.5
elihayes,lemonade-2018,4.5
elihayes,wishing-well,3.5
elihayes,vermin-2018-1,2.5
elihayes,where-the-summer-goes-chapters-on-youth,3.0
elihayes,the-tasmanian-tiger,4.5
elihayes,the-amorous-indies,4.0
elihayes,im-still-here-2018,4.5
elihayes,transit-2018,4.0
elihayes,profile-2018,4.5
elihayes,optimism,4.0
elihayes,madness-2018,3.0
elihayes,untravel,3.0
elihayes,cleo-paul,4.0
elihayes,casanova-gene,3.0
elihayes,classical-period,4.5
elihayes,styx-2018,4.0
elihayes,theatre-of-war,3.0
elihayes,an-elephant-sitting-still,4.5
elihayes,303-2018,4.5
elihayes,obscuro-barroco,4.0
elihayes,love-simon,4.0
elihayes,interchange-2018,5.0
elihayes,the-heiresses,4.0
elihayes,burkina-brandenburg-komplex,3.0
elihayes,everyone-afraid-to-be-forgotten,4.5
elihayes,infinite-football,4.0
elihayes,grass-2018,4.5
elihayes,red-sparrow,2.5
elihayes,isle-of-dogs-2018,4.0
elihayes,game-night,4.5
elihayes,girls-of-the-sun,3.0
elihayes,yover,3.5
elihayes,annihilation,4.5
elihayes,waaah,4.0
elihayes,while-i-yet-live,3.0
elihayes,the-forests-of-tallas,4.5
elihayes,christmas-dumplings,1.5
elihayes,accident-man,3.5
elihayes,the-1517-to-paris,4.5
elihayes,souls-of-totality,3.0
elihayes,reclamation-2018,4.0
elihayes,the-cloverfield-paradox,2.5
elihayes,tremors-2018,1.5
elihayes,bonobo-2018,4.0
elihayes,living-among-us,3.5
elihayes,the-trade-2018,4.0
elihayes,prescription-for-danger,2.0
elihayes,nyctophobia,5.0
elihayes,stranger-2018,4.5
elihayes,possessed-2018,1.5
elihayes,the-goose,3.0
elihayes,black-panther,3.5
elihayes,epoch-2018,4.5
elihayes,more-than-everything,4.5
elihayes,they-remain,3.5
elihayes,the-pain-of-others,3.5
elihayes,permanent-green-light,5.0
elihayes,comfort-stations,4.0
elihayes,ryuichi-sakamoto-async-at-the-park-avenue-armory,4.0
elihayes,we-2018,4.0
elihayes,diary-of-my-mind,4.0
elihayes,the-cannibal-club,3.5
elihayes,with-history-in-a-room-filled-with-people-with-funny-names-4,4.0
elihayes,between-relating-and-use,4.0
elihayes,bluebird-2018,4.5
elihayes,hearts-beat-loud,4.0
elihayes,ordinary-time,4.0
elihayes,flame-2018,4.0
elihayes,skookum,4.0
elihayes,momentum-142310,4.5
elihayes,mahogany-too,2.5
elihayes,selfie-from-hell-2018,1.0
elihayes,waco-2018,3.5
elihayes,memento-stella,5.0
elihayes,soar-2018,4.5
elihayes,the-passage-2018,4.5
elihayes,lords-of-chaos,2.5
elihayes,fear-2018-1,3.0
elihayes,chooka,2.0
elihayes,damsel-2018,1.5
elihayes,tully-2018,4.5
elihayes,flower-boy-a-conversation,4.5
elihayes,aqui-de-volta,4.5
elihayes,the-miseducation-of-cameron-post,4.0
elihayes,never-goin-back,3.5
elihayes,summer-of-84,4.0
elihayes,madelines-madeline,4.5
elihayes,the-guilty-2018,3.5
elihayes,assassination-nation,1.5
elihayes,shirkers,4.0
elihayes,i-think-were-alone-now-2018,4.0
elihayes,blaze-2018,4.0
elihayes,minding-the-gap,3.0
elihayes,skate-kitchen,4.5
elihayes,hereditary,4.0
elihayes,holiday-2018,4.5
elihayes,wildlife-2018,2.0
elihayes,colette-2018,2.0
elihayes,tyrel,4.5
elihayes,we-the-animals,2.5
elihayes,an-evening-with-beverly-luff-linn,3.0
elihayes,judith-loves-martha,1.0
elihayes,mud-2018,2.5
elihayes,nancy,4.5
elihayes,arizona-2018,4.0
elihayes,hair-wolf,4.5
elihayes,leave-no-trace,4.5
elihayes,sorry-to-bother-you,3.5
elihayes,the-tale,4.5
elihayes,the-right-choice,2.0
elihayes,ultraviolet-2018,3.5
elihayes,piercing,4.0
elihayes,juliet-naked,3.5
elihayes,dead-pigs,3.5
elihayes,hale-county-this-morning-this-evening,4.0
elihayes,night-comes-on,3.5
elihayes,monsters-and-men,3.0
elihayes,lizzie-2018,2.5
elihayes,the-open-house,1.5
elihayes,baby-brother-2018,3.5
elihayes,wont-you-be-my-neighbor,4.0
elihayes,mandy-2018,5.0
elihayes,american-animals,4.5
elihayes,eighth-grade,4.0
elihayes,dont-worry-he-wont-get-far-on-foot,4.5
elihayes,robin-williams-come-inside-my-mind,4.5
elihayes,birds-without-feathers,4.5
elihayes,pity-2018,4.0
elihayes,maude,3.5
elihayes,symphony-of-a-sad-sea,3.5
elihayes,careful-how-you-go,4.5
elihayes,the-violence-of-a-civilization-without-secrets,4.5
elihayes,my-dead-dads-porno-tapes,4.5
elihayes,private-life-2018,4.0
elihayes,searching-2018,4.5
elihayes,blindspotting,4.5
elihayes,den-of-thieves,4.0
elihayes,fauve,4.5
elihayes,dont-be-a-hero,4.0
elihayes,fifty-shades-freed,3.5
elihayes,return-to-earth,4.0
elihayes,beneath-2018,4.5
elihayes,l-cohen,5.0
elihayes,crying-on-command,4.5
elihayes,please-step-out-of-the-frame,4.0
elihayes,yo-my-saint,4.5
elihayes,tempting-devils,3.5
elihayes,people-of-the-lake,5.0
elihayes,hommage-a-jean-marie-straub,4.0
elihayes,the-commuter,3.0
elihayes,mother-may-i-dance-with-mary-janes-fist-a-lifetone-original-movie,4.5
elihayes,unis,2.5
elihayes,insidious-the-last-key,2.5
elihayes,for-all-audiences,4.0
elihayes,future-light,4.0
elihayes,richland-blue,3.0
elihayes,prime-time-rage,3.0
elihayes,flesh-of-the-void,2.5
elihayes,day-of-the-dead-bloodline,1.0
elihayes,black-mirror-black-museum,4.0
elihayes,black-mirror-metalhead,3.5
elihayes,black-mirror-crocodile,4.0
elihayes,black-mirror-arkangel,3.5
elihayes,black-mirror-uss-callister,4.0
elihayes,black-mirror-hang-the-dj,4.5
elihayes,bright,1.5
elihayes,gordon-paddy,3.5
elihayes,the-post-2017,3.5
elihayes,ending,3.5
elihayes,exile-2017-1,4.5
elihayes,the-shell-of-enigmas,4.5
elihayes,wormwood-2017,4.5
elihayes,simon-sly,4.0
elihayes,imfura,3.5
elihayes,in-sent-no-subject,4.0
elihayes,billy-star,4.5
elihayes,midwinter-hue,4.0
elihayes,judd-apatow-the-return,4.0
elihayes,phantom-thread,4.5
elihayes,xun,3.5
elihayes,sun-stone,4.5
elihayes,star-wars-the-last-jedi,4.5
elihayes,the-doll-2017,1.0
elihayes,the-man-with-the-gray-elevated-hair,4.5
elihayes,3-dreams-of-horses,4.5
elihayes,jumanji-welcome-to-the-jungle,4.0
elihayes,the-road-to-zennor,4.0
elihayes,ama-2017,4.5
elihayes,four-christmases-and-a-wedding,1.5
elihayes,the-malediction,2.5
elihayes,harry-smith-at-the-breslin-hotel,3.0
elihayes,where-things-where-people-disappear,3.5
elihayes,tell-me-the-story-of-all-these-things,3.5
elihayes,radio-mary,4.0
elihayes,mary-and-the-seven-dwarfs,3.0
elihayes,crown-prince,4.0
elihayes,irritation,4.0
elihayes,gropius-memory-palace,3.0
elihayes,nutag-homeland,3.5
elihayes,dont-answer-the-door,1.5
elihayes,a-leaf-is-the-sea-is-a-theater,4.0
elihayes,tokyo-vampire-hotel-2017,4.5
elihayes,legendary-reality,3.5
elihayes,of-fathers-and-sons,4.0
elihayes,the-trial-2017-2,4.5
elihayes,survi,1.5
elihayes,daddys-home-2,3.0
elihayes,count-your-curses,3.5
elihayes,nathan-for-you-finding-frances,5.0
elihayes,what-did-jack-do,4.0
elihayes,black-line-2017,2.0
elihayes,memories-lost-and-found-iii,4.5
elihayes,death-van,3.5
elihayes,holy-tremor,1.5
elihayes,one-cut-of-the-dead,4.0
elihayes,the-arrival-2017,4.0
elihayes,low-islands,4.5
elihayes,personal-truth,2.5
elihayes,pumpkin-movie,4.0
elihayes,link-2017-1,3.5
elihayes,indulge,4.0
elihayes,salt-2017-1,3.0
elihayes,aos-si,3.5
elihayes,louis-theroux-talking-to-anorexia,4.0
elihayes,memories-lost-and-found-ii,4.5
elihayes,whats-the-damage,2.5
elihayes,jigsaw-2017,2.0
elihayes,matria-2017,4.0
elihayes,horta,3.5
elihayes,star-2017-1,4.5
elihayes,pleh,4.5
elihayes,belials-dream,3.5
elihayes,anna-marina,4.0
elihayes,spectator-2017,4.5
elihayes,balangiga-howling-wilderness,4.5
elihayes,exhale,2.0
elihayes,the-man-with-the-magic-box,4.0
elihayes,wheelman,4.0
elihayes,walking-with-the-wind,3.5
elihayes,weekends-2017,4.0
elihayes,afterwork,3.0
elihayes,sentimental-reminiscence,4.5
elihayes,a-curious-girl,4.0
elihayes,nostalgia-2017,4.5
elihayes,others-will-follow,4.0
elihayes,the-art-of-the-capital,4.5
elihayes,domus,3.5
elihayes,deadly-vows-2017,1.0
elihayes,left,4.0
elihayes,you-know-where,2.5
elihayes,caroni,2.5
elihayes,american-satan,3.5
elihayes,a-balkan-noir,4.5
elihayes,the-babysitter-2017,3.5
elihayes,readers,4.0
elihayes,journeyman-2017,4.0
elihayes,body-world,4.5
elihayes,fry-up,3.5
elihayes,paper-trail,4.0
elihayes,fake-tattoos,4.5
elihayes,caronte,1.5
elihayes,ride-like-lightning-crash-like-thunder,4.0
elihayes,missing-episode,3.5
elihayes,the-crack-up,4.5
elihayes,happy-death-day,3.5
elihayes,mountain-2017-1,4.5
elihayes,11-8-16,3.5
elihayes,silica,4.0
elihayes,creep-2,4.0
elihayes,from-the-archives-of-the-red-cross,3.5
elihayes,ghost-stories-2017,3.5
elihayes,pink-trailer,3.5
elihayes,marshall,3.5
elihayes,the-universe-is-out-there-josh-and-benny-safdie,3.5
elihayes,adavede,2.5
elihayes,blade-runner-2049,4.5
elihayes,thor-ragnarok,4.0
elihayes,mass-for-shut-ins,3.5
elihayes,inside-mcgill-inside-my-head,4.0
elihayes,forest-movie,4.5
elihayes,almost-nothing-so-continues-the-night,4.0
elihayes,idizwadidiz,4.0
elihayes,cheer-up-baby,3.5
elihayes,cake-2017,4.0
elihayes,polly-one,4.0
elihayes,fail-to-appear,4.5
elihayes,garfield-2017,4.0
elihayes,the-lion-sleeps-tonight,3.5
elihayes,barbeque,4.0
elihayes,life-is-a-funny-thing,4.0
elihayes,sollers-point,4.5
elihayes,would-you-look-at-her,3.5
elihayes,the-rains,4.5
elihayes,backdrops-to-the-sky,4.0
elihayes,blade-runner-black-out-2022,4.0
elihayes,wild-beasts-2017,4.0
elihayes,jeepers-creepers-3,1.0
elihayes,hypnagogia,4.5
elihayes,tigers-are-not-afraid,4.0
elihayes,calipatria,3.0
elihayes,the-foreigner-2017,3.5
elihayes,a-night-at-the-garden,4.5
elihayes,nostalghie,4.5
elihayes,1922-2017,3.5
elihayes,blue-my-mind,4.0
elihayes,hagazussa,3.5
elihayes,anna-and-the-apocalypse,3.5
elihayes,world-of-tomorrow-episode-two-the-burden-of-other-peoples-thoughts,4.5
elihayes,camera-threat,4.0
elihayes,amor-2017,4.0
elihayes,geralds-game,3.5
elihayes,the-astronaut-2017,4.0
elihayes,amiko,4.0
elihayes,hanagatami,4.5
elihayes,the-stand-in-2017,3.5
elihayes,puppet-master-axis-termination,3.0
elihayes,liras-forest,4.0
elihayes,2048-nowhere-to-run,3.5
elihayes,pyewacket,3.0
elihayes,unspoken-thoughts,4.5
elihayes,shadow-nettes,4.0
elihayes,bonbone,4.0
elihayes,team-hurricane,4.5
elihayes,the-seen-and-unseen,4.5
elihayes,preparation,3.0
elihayes,homer_b,4.5
elihayes,la-libertad-2017,3.5
elihayes,palmerston-blvd,4.5
elihayes,dark-river-2018,3.5
elihayes,revenge-2017,4.5
elihayes,downrange,4.0
elihayes,we-forgot-to-break-up,4.5
elihayes,roadside-attraction,3.0
elihayes,the-swan-2017,3.5
elihayes,latched,4.0
elihayes,rose-gold,4.0
elihayes,heart-of-a-mountain,3.5
elihayes,100ft,3.5
elihayes,yeti,3.5
elihayes,mr-yellow-sweatshirt,3.5
elihayes,professor-marston-and-the-wonder-women,4.0
elihayes,love-means-zero,3.5
elihayes,taking-stock-2017,4.0
elihayes,for-nonna-anna,4.0
elihayes,beast-2017,4.5
elihayes,alanis,4.0
elihayes,the-crescent,4.5
elihayes,after-party,3.5
elihayes,mom-and-dad-2017,3.5
elihayes,piazza-vittorio,3.5
elihayes,i-love-you-daddy,3.5
elihayes,8th-continent,4.5
elihayes,midnight-confession,4.5
elihayes,fifteen-2017,4.0
elihayes,creatura-dada,3.5
elihayes,ticino,3.5
elihayes,brown-and-clear,3.5
elihayes,brads-status,3.0
elihayes,good-favour,3.5
elihayes,outlaws-2017,1.5
elihayes,lost-in-dilation,4.5
elihayes,drift-2017,4.0
elihayes,life-and-nothing-more-2017,4.5
elihayes,the-millionairs,4.0
elihayes,gutland,4.0
elihayes,kissing-candice,3.5
elihayes,death-of-the-sound-man,3.5
elihayes,the-future-ahead,4.0
elihayes,the-death-of-stalin,4.0
elihayes,the-ritual-2017,3.5
elihayes,mollys-game,3.5
elihayes,i-tonya,4.0
elihayes,the-breadwinner,4.5
elihayes,killing-jesus-2017,3.5
elihayes,transformer,4.0
elihayes,outside-in-2017,4.5
elihayes,dislocation-blues,3.5
elihayes,wasteland-no-1-ardent-verdant,4.0
elihayes,the-watchmen,3.5
elihayes,some-cities,3.5
elihayes,onward-lossless-follows,4.5
elihayes,custody-2018,4.5
elihayes,beyond-the-one,4.0
elihayes,manhunt-2017,3.0
elihayes,ravenous-2017,4.0
elihayes,threads-2017,4.5
elihayes,bodied,4.5
elihayes,12-bar-blues,3.0
elihayes,euthanizer,3.0
elihayes,the-last-miracle,2.0
elihayes,aria-2017,3.5
elihayes,beehive-2017,4.0
elihayes,9-11-2017,1.0
elihayes,everlasting-mom,3.5
elihayes,a-bunch-of-melons-eating-shawarma,3.0
elihayes,memories-lost-and-found,5.0
elihayes,the-death-dad-son,3.5
elihayes,two-2017,4.0
elihayes,this-is-the-war-room,3.5
elihayes,marc-maron-too-real,4.0
elihayes,jim-andy-the-great-beyond,4.0
elihayes,meanminds,2.0
elihayes,mother-2017,4.0
elihayes,it-2017,4.0
elihayes,best-friends-volume-1,3.5
elihayes,woodshock-2017,3.5
elihayes,three-billboards-outside-ebbing-missouri,4.5
elihayes,ex-libris-the-new-york-public-library,4.5
elihayes,sarah-plays-a-werewolf,4.0
elihayes,ryuichi-sakamoto-coda,4.0
elihayes,residence-inn,3.0
elihayes,oblivion-verses,2.5
elihayes,little-italian-girls,3.5
elihayes,battle-of-the-sexes-2017,3.5
elihayes,brawl-in-cell-block-99,4.5
elihayes,i-dont-know-which-tree-it-comes-from-that-fragrance,4.5
elihayes,temple-2017,1.0
elihayes,darkest-hour,3.0
elihayes,lady-bird,4.5
elihayes,caniba,4.0
elihayes,lean-on-pete,4.5
elihayes,the-knife-salesman,2.5
elihayes,mon-amour-mon-ami,3.0
elihayes,first-reformed,5.0
elihayes,under-the-tree,4.0
elihayes,pin-cushion,4.0
elihayes,astrometal,4.0
elihayes,its-easier-to-raise-cattle,3.5
elihayes,the-shape-of-water,4.0
elihayes,zama,4.5
elihayes,2036-nexus-dawn,3.5
elihayes,downsizing,2.0
elihayes,lolz-ita,4.0
elihayes,samui-song,3.5
elihayes,how-i-see-sunsets,3.5
elihayes,shadow-boxer-2017,3.0
elihayes,foxtrot-2017,4.5
elihayes,aftermath-2017-2,4.0
elihayes,forever-young-2017,4.0
elihayes,blaue,3.5
elihayes,fantasies-2017,4.5
elihayes,bad-match,3.5
elihayes,death-note-2017,4.0
elihayes,cult-of-chucky,3.5
elihayes,bag-lady,4.0
elihayes,nous-sommes-jeunes-et-nos-jours-sont-longs,3.5
elihayes,airport-2017,3.5
elihayes,aliens-2017,4.0
elihayes,cocote,4.0
elihayes,fantasy-sentences,4.0
elihayes,surbiles,3.5
elihayes,hello-horse,4.0
elihayes,thelma-2017,4.0
elihayes,good-luck-2017,4.5
elihayes,dragonfly-eyes,3.5
elihayes,the-hitmans-bodyguard,2.0
elihayes,cacaya,4.5
elihayes,locker-room,4.5
elihayes,frames-and-containers,3.5
elihayes,film:395589,4.0
elihayes,the-wandering-soap-opera,4.5
elihayes,fear-shame,3.5
elihayes,july-tales,3.0
elihayes,repercussion,4.0
elihayes,mrs-fang,4.5
elihayes,little-evil,3.5
elihayes,cockroach-calisthenics,4.5
elihayes,villa-ventura,3.0
elihayes,resistance-2017-1,4.5
elihayes,logan-lucky,4.5
elihayes,charleston-2017,3.5
elihayes,rewind-forward,3.5
elihayes,gaze-2017,4.0
elihayes,mrs-hyde,4.5
elihayes,respect-2017,3.5
elihayes,loop-2017,1.5
elihayes,man-of-pa-aling,3.5
elihayes,meteors-2017,4.0
elihayes,wet-hot-american-summer-ten-years-later,4.0
elihayes,human-traces,4.0
elihayes,a-bad-moms-christmas,3.5
elihayes,les-intranquilles,4.5
elihayes,plus-ultra,4.5
elihayes,the-layover,1.5
elihayes,prototype-2017,4.5
elihayes,winter-brothers,4.0
elihayes,a-skin-so-soft,3.5
elihayes,halcyon,4.0
elihayes,manhunt-2017-1,4.5
elihayes,at-the-horizon-2017,5.0
elihayes,smocaine-3,4.0
elihayes,red-light-2017,4.0
elihayes,himinn-opinn,2.5
elihayes,i-want-to-live-in-the-zoo,2.0
elihayes,swamp-2017,4.5
elihayes,let-the-corpses-tan,4.5
elihayes,death-of-a-poetess,3.5
elihayes,in-fiction,4.0
elihayes,nausicaa-the-other-odyssey,3.5
elihayes,see-you-up-there,4.0
elihayes,detroit,4.0
elihayes,accidental-anarchist,4.0
elihayes,the-emoji-movie,1.5
elihayes,lowlife-2017,4.0
elihayes,lipstick-under-my-burkha,4.5
elihayes,the-unknown-craftsman,3.5
elihayes,zerzura,3.5
elihayes,one-second-per-second,3.5
elihayes,safe-flight,1.5
elihayes,gummy-gas-crisis,4.0
elihayes,valerian-and-the-city-of-a-thousand-planets,3.0
elihayes,mohawk-2017,3.5
elihayes,difficulty-breathing,4.5
elihayes,no-game-no-life-zero,3.5
elihayes,love-and-other-cults,3.5
elihayes,mirror-2017,4.0
elihayes,the-craft-2017,3.5
elihayes,dunkirk-2017,4.0
elihayes,thursday-night,4.5
elihayes,mariphasa,4.0
elihayes,unrest-2017-1,4.5
elihayes,tour-de-pharmacy,4.0
elihayes,wish-upon,3.0
elihayes,catastrophe-2017,3.5
elihayes,fishing-for-memories,4.0
elihayes,spider-man-homecoming,4.0
elihayes,black-hollow-cage,4.5
